    2.5797,    2.7490
    0.2028,   -2.3928
   -1.9959,   -3.7760
   -5.4375,   -2.3788
   -1.9959,   -3.8657
   13.3816,   11.6973
    0.0808,    0.3535
   -1.2660,   -0.7553
   -0.6254,    0.0094
   -1.9959,   -0.8522
   -1.2657,    0.6441
   -2.8852,   -1.5806
   -1.1181,    0.8979
   -1.8861,   -4.8332
   -1.9959,   -0.7497
    0.6667,    1.9390
   -1.9959,   -1.4383
   -1.9959,   -0.9721
   -1.7111,   -0.3789
   -1.9959,   -0.7606
   -0.5445,   -2.1702
    0.8475,    2.3588
   -4.3197,   -1.7669
    4.5062,    1.6663
    0.6709,    2.0111
    6.2939,    8.1627
   -1.9959,   -0.7637
   -0.4750,   -0.3277
   -1.9959,   -1.4143
    0.8016,   -2.9572
   -1.9959,   -4.3377
   -1.7637,   -1.8384
   -3.4114,   -2.1466
   -0.7574,   -1.6511
   -0.6430,    0.1132
   -2.4042,   -0.8964
    3.8805,    2.7284
   -1.6320,    0.0886
   -1.9959,   -0.6747
   -1.9959,   -0.9686
   -0.7534,    1.0451
    1.0664,    0.1332
    0.9846,    1.8735
   -1.9959,   -0.2494
   -0.1283,   -1.3937
   -1.9959,   -0.8960
   -1.9959,   -0.4992
   -1.9959,   -0.4247
   -1.9959,   -0.4101
   -1.1030,   -0.2239
   -0.4977,    1.2812
   -1.9959,   -1.1462
    1.8023,   -1.5842
   -1.2186,   -1.0250
   -1.9959,   -1.1192
    0.8920,    1.6359
   -1.9959,   -2.2067
    0.0160,   -0.5052
    9.4734,   10.7180
   -4.6990,   -2.3583
   -1.9959,   -0.9718
   -1.3514,   -0.7989
    1.6885,    2.6628
   -0.7348,   -1.5991
   -1.9959,   -0.5595
   -0.2936,    2.1044
   -1.9959,   -2.7899
    1.3456,    2.1463
   -1.9959,   -0.9554
   -1.9959,   -1.2415
   -1.1108,    1.3230
    1.3131,    2.5406
   17.7201,   20.6820
   -1.9169,   -1.0081
   -0.4959,   -0.0162
   -0.6297,   -1.8174
   -1.9959,   -3.7942
   -0.2522,    1.1572
   -1.9959,   -0.5586
   -1.9959,   -0.3816
   -2.5499,   -1.2727
   -1.5933,   -0.5126
   -2.9406,   -1.6527
    1.4677,    0.5602
   -1.9959,   -3.4818
   -0.8911,   -0.6620
   -1.9959,   -0.1271
   -1.9959,   -1.1305
   -1.9959,   -0.8376
   -1.9959,   -1.5059
   -1.9959,   -0.1271
   -7.7506,   -3.5831
   -1.9959,   -0.1271
   -1.9959,   -1.1305
   -1.9959,   -1.5059
    1.4616,    1.1772
    0.4449,    1.0610
